"소재지(시군구)별(1)",소재지(시군구)별(2),2019,2019,2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"강원도",고성군,27260,14778,12482,13728,13532,54.21,50.36
"강원도",양양군,27726,12216,15510,11995,15731,44.06,43.26
"충청북도",소계,1600007,1263033,336974,1269742,330265,78.94,79.36
"충청북도",청주시,839566,764882,74684,769971,69595,91.10,91.71
"충청북도",충주시,210737,164472,46265,160115,50622,78.05,75.98
"충청북도",제천시,134617,120759,13858,118304,16313,89.71,87.88
"충청북도",보은군,32949,14185,18764,14960,17989,43.05,45.40
"충청북도",옥천군,51023,28833,22190,29237,21786,56.51,57.30
"충청북도",영동군,48738,25478,23260,21746,26992,52.28,44.62
"충청북도",진천군,81084,45545,35539,54992,26092,56.17,67.82
"충청북도",괴산군,39163,12650,26513,10553,28610,32.30,26.95
"충청북도",음성군,94982,38006,56976,38006,56976,40.01,40.01
"충청북도",단양군,29756,16470,13286,16446,13310,55.35,55.27
"충청북도",증평군,37392,31753,5639,35412,1980,84.92,94.70
"충청남도",소계,2123709,1580443,543266,1493216,630493,74.42,70.31
"충청남도",천안시,652258,583306,68952,616411,35847,89.43,94.50
"충청남도",공주시,106474,73140,33334,68801,37673,68.69,64.62
"충청남도",보령시,101114,57105,44009,69453,31661,56.48,68.69
"충청남도",아산시,314395,246611,67784,207577,106818,78.44,66.02
"충청남도",서산시,174690,121715,52975,107639,67051,69.67,61.62
"충청남도",논산시,118842,77424,41418,74450,44392,65.15,62.65
"충청남도",계룡시,42971,42971,0,8661,34310,100.00,20.16
"충청남도",당진시,167042,106481,60561,103227,63815,63.75,61.80
"충청남도",금산군,52257,29347,22910,23169,29088,56.16,44.34
"충청남도",부여군,66740,39300,27440,20975,45765,58.89,31.43
"충청남도",서천군,52805,25108,27697,25108,27697,47.55,47.55
"충청남도",청양군,31717,9055,22662,10273,21444,28.55,32.39
"충청남도",홍성군,100423,80406,20017,75504,24919,80.07,75.19
"충청남도",예산군,79238,50182,29056,43676,35562,63.33,55.12
"충청남도",태안군,62743,38292,24451,38292,24451,61.03,61.03
"전라북도",소계,1818917,1477068,341849,1433720,385197,81.21,78.82
"전라북도",전주시,654394,653717,677,654394,0,99.90,100.00
"전라북도",군산시,270131,235824,34307,235869,34262,87.30,87.32
"전라북도",익산시,287771,258602,29169,234920,52851,89.86,81.63
"전라북도",정읍시,110541,77378,33163,75580,34961,70.00,68.37
"전라북도",남원시,81441,55273,26168,52494,28947,67.87,64.46
"전라북도",김제시,83895,42603,41292,45315,38580,50.78,54.01
"전라북도",완주군,92220,55333,36887,47408,44812,60.00,51.41
"전라북도",진안군,25697,6271,19426,10324,15373,24.40,40.18
"전라북도",무주군,24303,10987,13316,9582,14721,45.21,39.43
"전라북도",장수군,22441,5654,16787,7485,14956,25.19,33.35
"전라북도",임실군,28902,15025,13877,7769,21133,51.99,26.88
"전라북도",순창군,28382,10233,18149,10233,18149,36.05,36.05
"전라북도",고창군,55504,22651,32853,21543,33961,40.81,38.81
"전라북도",부안군,53295,27517,25778,20804,32491,51.63,39.04
"전라남도",소계,1868745,1338224,530521,1307537,561208,71.61,69.97
"전라남도",목포시,229861,229861,0,229861,0,100.00,100.00
"전라남도",여수시,282786,242417,40369,242417,40369,85.72,85.72
"전라남도",순천시,279598,251677,27921,240360,39238,90.01,85.97
"전라남도",나주시,114664,77138,37526,77138,37526,67.27,67.27
