"소재지(시군구)별(1)",소재지(시군구)별(2),2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),합계,도시지역,도시지역,비도시지역,비도시지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),비율 (%)
"강원도",영월군,1127289702,312242328,27.7,815047374,72.3
"강원도",평창군,1463928054,161233874,11.0,1302694180,89.0
"강원도",정선군,1219777976,433082146,35.5,786695830,64.5
"강원도",철원군,889682311,486706188,54.7,402976123,45.3
"강원도",화천군,908931856,291733155,32.1,617198701,67.9
"강원도",양구군,661819106,173739977,26.3,488079129,73.7
"강원도",인제군,1644967141,315193994,19.2,1329773147,80.8
"강원도",고성군,660707506,257146770,38.9,403560736,61.1
"강원도",양양군,630079403,32404245,5.1,597675158,94.9
"충청북도",소계,7406819938,1435384397,19.4,5971435541,80.6
"충청북도",청주시,940844524,329796870,35.1,611047654,64.9
"충청북도",충주시,983477555,145748227,14.8,837729328,85.2
"충청북도",제천시,883422112,239294116,27.1,644127996,72.9
"충청북도",보은군,584207531,62273544,10.7,521933987,89.3
"충청북도",옥천군,537221176,47577251,8.9,489643925,91.1
"충청북도",영동군,846016198,100632059,11.9,745384139,88.1
"충청북도",진천군,407303348,105641391,25.9,301661957,74.1
"충청북도",괴산군,842189020,49608795,5.9,792580225,94.1
"충청북도",음성군,520182166,157712363,30.3,362469803,69.7
"충청북도",단양군,780158660,141719658,18.2,638439002,81.8
"충청북도",증평군,81797648,55380123,67.7,26417525,32.3
"충청남도",소계,8245540722,1684746553,20.4,6560794169,79.6
"충청남도",천안시,636082715,265761487,41.8,370321228,58.2
"충청남도",공주시,864152740,192603347,22.3,671549393,77.7
"충청남도",보령시,586558277,113276226,19.3,473282051,80.7
"충청남도",아산시,542795756,134056869,24.7,408738887,75.3
"충청남도",서산시,742026668,162795578,21.9,579231090,78.1
"충청남도",논산시,555580413,84404891,15.2,471175522,84.8
"충청남도",계룡시,60698855,2759673,4.5,57939182,95.5
"충청남도",당진시,705424109,183356664,26.0,522067445,74.0
"충청남도",금산군,577237130,21829305,3.8,555407825,96.2
"충청남도",부여군,624534630,59272344,9.5,565262286,90.5
"충청남도",서천군,366115806,46674996,12.7,319440810,87.3
"충청남도",청양군,479099966,36161901,7.5,442938065,92.5
"충청남도",홍성군,446698483,110312847,24.7,336385636,75.3
"충청남도",예산군,542648184,92492157,17.0,450156027,83.0
"충청남도",태안군,515886990,178988268,34.7,336898722,65.3
"전라북도",소계,8069138982,1391653847,17.2,6677485135,82.8
"전라북도",전주시,206040841,206040841,100.0,0,0.0
"전라북도",군산시,396683442,137808781,34.7,258874661,65.3
"전라북도",익산시,506537047,101985217,20.1,404551830,79.9
"전라북도",정읍시,693039121,157713294,22.8,535325827,77.2
"전라북도",남원시,752191724,121581868,16.2,630609856,83.8
"전라북도",김제시,545864268,100171931,18.4,445692337,81.6
"전라북도",완주군,821055309,113161629,13.8,707893680,86.2
"전라북도",진안군,789091740,115883691,14.7,673208049,85.3
"전라북도",무주군,631755526,79376321,12.6,552379205,87.4
"전라북도",장수군,533202165,101758634,19.1,431443531,80.9
"전라북도",임실군,597222769,67754732,11.3,529468037,88.7
"전라북도",순창군,495794067,21139413,4.3,474654654,95.7
